星系出雲の兵站,3,"林, 譲治, 1962-",早川書房,KH971,2019.1,9784150313586
星系出雲の兵站,2,"林, 譲治, 1962-",早川書房,KH831,2018.1,9784150313425
星系出雲の兵站,1,"林, 譲治, 1962-",早川書房,KH831,2018.8,9784150313401
玩具都市弁護士(トイ・シティ・ロイヤーズ),,"青柳, 碧人",講談社,KH811,2016.2,9784062940207
スカル・ブレーカ = The skull breaker,,"森, 博嗣",中央公論新社,913.6,2015.3,9784122060944
ブラッド・スクーパ = The blood scooper,,"森, 博嗣",中央公論新社,913.6,2014.4,9784122059320
ヴォイド・シェイパ = The void shaper,,"森, 博嗣",中央公論新社,913.6,2013.4,9784122057777
ゴシック・その罪は名もなき,2 (その罪は名もなき),"桜庭, 一樹",角川書店,KH525,2009.11,9784044281076
Gosick,,"桜庭, 一樹, 1971-",角川書店,KH525,2009.9,9784044281069
春来たる死神,,"桜庭, 一樹",角川書店,913.6,2010.3,9784044281090
連射王,下,"川上, 稔, 1975-",アスキー・メディアワークス,KH851,2013.3,9784048915069
連射王,上,"川上, 稔, 1975-",アスキー・メディアワークス,KH851,2013.2,9784048914123
池袋ウエストゲートパーク,12,"石田, 衣良, 1960-",文芸春秋,KH844,2018.9.10,9784167911317
ロード・エルメロイ2世の事件簿,1,TYPE-MOON,KADOKAWA,KH971,2019.4,9784041080740
Black lagoon,2,"広江, 礼威",小学館,Y84,2003.8,9784091572028
Black lagoon,1,"広江, 礼威",小学館,Y84,2003.1,9784091572011
Black lagoon,5,"広江, 礼威",小学館,Y84,2006.4,9784091570208
Black lagoon,6,"広江, 礼威",小学館,Y84,2006.12,9784091570758
ヒトクイマジカル : 殺戮奇術の匂宮兄妹 : 西尾維新文庫,,"西尾, 維新, 1981-",講談社,KH437,2008.12.12,9784062762267
十三階段,上,"西尾, 維新",講談社,913.6,2009.2,9784062762830
四畳半神話大系,,"森見, 登美彦, 1979-",角川書店,KH372,2008.3,9784043878017
天空の矢はどこへ?,,"森, 博嗣, 1957-",講談社,KH877,2018.6,9784065118177
青色サヴァンと戯言遣い,下 (青色サヴァンと戯言遣い),"西尾, 維新",講談社,913.6,2009.6,9784062763899
丸太町ルヴォワール,,"円居, 挽",講談社,KH335,2012.9,9784062773690
私の男,,"桜庭, 一樹",文藝春秋,913.6,2010.4,9784167784010
赤き征裁vs.橙なる種,中 (赤き征裁vs.橙なる種),"西尾, 維新",講談社,913.6,2009.4,9784062763370
マインド・クァンチャ,,"森, 博嗣, 1957-",中央公論新社,KH877,2017.3,9784122063761
フォグ・ハイダ = The fog hider,,"森, 博嗣",中央公論新社,KH877,2016.3,9784122062375
ツインスター・サイクロン・ランナウェイ,,"小川, 一水, 1975-",早川書房,KH971,2020.3,9784150314217
流転の海,第1部,"宮本, 輝, 1947-",新潮社,KH366,1990.4,9784101307503
道化師の蝶,,"円城, 塔",講談社,KH821,2015.1,9784062930079
キッズアーオールライト,,"岡田, 智彦, 1973-",河出書房新社,KH469,2006.3,9784309407852
青年のための読書クラブ,,"桜庭, 一樹, 1971-",新潮社,KH525,2011.7,9784101356815
神様のメモ帳,[1],"杉井, 光",アスキー・メディアワークス,913.6,2007.1-,9784048670975
神様のメモ帳,[1],"杉井, 光",アスキー・メディアワークス,913.6,2007.1-,9784840238885
我もまたアルカディアにあり,,"江波, 光則",早川書房,KH821,2015.6,9784150311964
東京湾の向こうにある世界は、すべて造り物だと思う,,"中西, 鼎, 1992-",新潮社,KH971,2019.8,9784101801599
後藤さんのこと,,"円城, 塔",早川書房,KH95,2012.3,9784150310622
ハイウイング・ストロール,,"小川, 一水, 1975-",早川書房,KH971,2019.8,9784150313906
言鯨16号,,"九岡, 望, 1988-",早川書房,KH971,2019.1,9784150313562
銃とチョコレート,,"乙一, 1978-",講談社,KH897,2016.7,9784062933964
スカイ・イクリプス,,"森, 博嗣, 1957-",中央公論新社,KH372,2009.2,9784122051171
ゴシック・青い薔薇の下で,3 (青い薔薇の下で),"桜庭, 一樹",角川書店,KH525,2010.1,9784044281083
GOSICKs（ゴシックエス） : 夏から遠ざかる列車,2,"桜庭, 一樹",角川書店,913.6,2010.9.25(平22),9784044281120
戯言遣いとの関係,戯言遣いとの関係,"西尾, 維新",講談社,913.6,2010.3,9784061826823
零崎双識との関係,零崎双識との関係,"西尾, 維新",講談社,913.6,2010.3,9784061826816
錬金術師の密室,,"紺野, 天龍, 1985-",早川書房,KH971,2020.2,9784150314194
濱地健三郎の霊(くしび)なる事件簿,,"有栖川, 有栖, 1959-",KADOKAWA,KH971,2020.2,9784041083222
ゴシック・愚者を代弁せよ,4,"桜庭, 一樹",角川書店,KH525,2010.5,9784044281106
キャサリンはどのように子供を産んだのか? = How did Catherine Cooper have a child?,,"森, 博嗣",講談社,KH971,2020.2,9784065182833
神はいつ問われるのか?,,"森, 博嗣, 1957-",講談社,KH971,2019.1,9784065174456
ビビビ・ビ・バップ,,"奥泉, 光, 1956-",講談社,KH971,2019.6,9784065157138
ホルモー六景,,"万城目, 学",角川書店,KH335,2010.11,9784043939022
鴨川ホルモー,,"万城目, 学",角川書店,KH335,2009.2,9784043939015
月とライカと吸血姫(ノスフェラトゥ),,"牧野, 圭祐, 1980-",小学館,KH867,2016.12,9784094516470
それでもデミアンは一人なのか? = Still does Demian have only one brain?,,"森, 博嗣",講談社,913.6,2019.6,9784065145371
終末なにしてますか?忙しいですか?救ってもらっていいですか?,[01],"枯野, 瑛",KADOKAWA,KH851,2014.11-2017.2,9784041040393
終末なにしてますか?忙しいですか?救ってもらっていいですか?,[01],"枯野, 瑛",KADOKAWA,KH851,2014.11-2017.2,9784041051795
終末なにしてますか?忙しいですか?救ってもらっていいですか?,[01],"枯野, 瑛",KADOKAWA,KH851,2014.11-2017.2,9784041038352
終末なにしてますか?忙しいですか?救ってもらっていいですか?,[01],"枯野, 瑛",KADOKAWA,KH851,2014.11-2017.2,9784041032886
クオリディア・コード,,"渡, 航",集英社,KH951,2016.8,9784086311342
クオリディア・コード,2,"渡, 航",集英社,KH951,2016.12,9784086311649
クオリディア・コード,3,"渡, 航",集英社,KH951,2017.1,9784086312080
クズと金貨のクオリディア,,"さがら, 総",集英社,KH917,2015.1,9784086310246
しずるさんと偏屈な死者たち : The Eccentric Dead In White Sickroom,,"上遠野, 浩平, 1968-",星海社,KH851,2013.7,9784061389519
幼女さまとゼロ級守護者さま,,SCA自,SBクリエイティブ,KH931,2017.12,9784797393651
神様のメモ帳,[1],"杉井, 光",アスキー・メディアワークス,913.6,2007.1-,9784048679107
野崎まど劇場,,"野崎, まど",アスキー・メディアワークス,913.6,2012.11,9784048910996
アステリズムに花束を : 百合SFアンソロジー,,早川書房,早川書房,KH6,2019.6,9784150313838
終末なにしてますか?忙しいですか?救ってもらっていいですか?,[01],"枯野, 瑛",KADOKAWA,KH851,2014.11,9784041022696
終末なにしてますか?忙しいですか?救ってもらっていいですか?,[01],"枯野, 瑛",KADOKAWA,KH851,2014.11-2017.2,9784041022702
数学する人生,,"岡, 潔, 1901-1978",新潮社,"岡, 潔, 1901-1978",2019.4,9784101012513
五覚堂の殺人 : Burning Ship,,"周木, 律",講談社,KH924,2017.3,9784062936231
ドーナツを穴だけ残して食べる方法,,大阪大学,日本経済新聞出版社,学術,2019.9,9784532199555
そして二人だけになった : Until Death Do Us Part,,"森, 博嗣, 1957-",講談社,KH877,2018.9,9784065125939
QED : 百人一首の呪 (しゅ),,"高田, 崇史",講談社,913.6,2002.1,9784062736077
烏の伝言 (つてこと),上,"高田, 大介",講談社,913.6,2017.5,9784062936545
烏の伝言 (つてこと),上,"高田, 大介",講談社,913.6,2017.5,9784062936538
紙の動物園,,"Liu, Ken, 1976-",早川書房,KS163,2017.4,9784150121211
双孔堂の殺人 : Duble Torus,,"周木, 律",講談社,KH924,2016.12.15,9784062935487
零崎人識の人間関係,無桐伊織との関係,"西尾, 維新, 1981-",講談社,KH437,2010.3,9784061826809
私とは何か : 「個人」から「分人」へ,,"平野, 啓一郎, 1975-",講談社,KH145,2013.9.6 (９刷),9784062881722
Black lagoon,4,"広江, 礼威",小学館,Y84,2005.8,9784091572042
Black lagoon,3,"広江, 礼威",小学館,Y84,2004.5,9784091572035
彼女が好きなものはホモであって僕ではない,,"浅原, ナオト",KADOKAWA,KH811,2018.2,9784040725130
コハエースDX,,経験値,KADOKAWA,Y84,2018.1,9784041065457
ぐだぐだエース,2,TYPE-MOON,KADOKAWA,Y84,2020.3,9784041090893
大聖堂の殺人 : The Books,,"周木, 律",講談社,KH971,2019.2,9784065145326
コズミック : 世紀末探偵神話,,"清涼院, 流水, 1974-",講談社,KH544,1996.9,9784061819283
生ポアニキ,,"アサウラ, 1984-",オーバーラップ,KH811,2014.1,9784865540109
ウィトゲンシュタイン『論理哲学論考』を読む,,"野矢, 茂樹, 1954-",筑摩書房,論理哲学論考,2006.4,9784480089816
論理哲学論考,,"Wittgenstein, Ludwig, 1889-1951",岩波書店,記号論理学,2003.8,9784003368916
戦争は女の顔をしていない,,"Aleksievich, Svetlana, 1948-",岩波書店,世界戦争 (1939-1945)--会戦--ロシア,2016.2,9784006032951
絞首台の黙示録,,"神林, 長平, 1953-",早川書房,KH851,2018.3,9784150313210
新・明解C言語,中級編,"柴田, 望洋, 1963-",SBクリエイティブ,プログラミング (コンピュータ),2015.6,9784797384116
新・解きながら学ぶC言語,,"柴田, 望洋, 1963-",SBクリエイティブ,プログラミング用言語,2016.2,9784797384093
新C言語入門,シニア編,"林, 晴比古, 1948-",ソフトバンクパブリッシング,プログラミング用言語,2004.2,9784797325621
映画銀魂2掟は破るためにこそあるSILVER MEMORIESビジュアルブック,,,集英社,映画 日本,2018.8,9784087925265
応用事例とイラストでわかる離散数学,,"延原, 肇, 計算知能",共立出版,組合せ論,2015.2,9784320110991
複素解析入門,,"原, 惟行",共立出版,複素関数論,2014.12,9784320110908
技術レポート作成と発表の基礎技法,,"野中, 謙一郎",コロナ社,科学論文,2018.4,9784339078152
パラノイア : トラブルシューターズ,,,ニューゲームズオーダー,Y94,2014.12,9784908124013
新クトゥルフ神話TRPGルールブック,,"Petersen, Sandy",KADOKAWA,ゲーム,2019.12,9784047358522
Latin,,"高畠, エナガ, 1989-2017",集英社,Y84,2012.4,9784087824483
まんがでわかるデザイン思考,,"小田, ビンチ, 1977-",小学館,思考 (経営管理),2017.1,9784093885768
100-HANDRED-,,"高畠, エナガ, 1989-2017",集英社,Y84,2012.12,9784087824780
SPY×FAMILY,3,"遠藤, 達哉",集英社,Y84,2020.1,9784088821832
SPY×FAMILY,2,"遠藤, 達哉",集英社,Y84,2019.1,9784088821207
北北西に曇と往け,2,"入江, あき",KADOKAWA,Y84,2018.3,9784047350526
塩田先生と雨井ちゃん,,"なかとか, くみこ",イースト・プレス,Y84,2015.5,9784781613048
塩田先生と雨井ちゃん,2,"なかとか, くみこ",イースト・プレス,Y84,2017.5,9784781615325
塩田先生と雨井ちゃん,3,"なかとか, くみこ",イースト・プレス,Y84,2019.7,9784781618005
零崎人識の人間関係,匂宮出夢との関係,"西尾, 維新, 1981-",講談社,KH437,2010.3,9784061826793
零崎軋識の人間ノック,,"西尾, 維新, 1981-",講談社,KH437,2012.5,9784062772068
SPY×FAMILY,1,"遠藤, 達哉",集英社,Y84,2019.7,9784088820118
有害無罪玩具,,"詩野, うら",KADOKAWA,Y84,2019.2,9784047355316
神々のいない星で : 僕と先輩の惑星クラフト,下,"川上, 稔, 1975-",KADOKAWA,KH971,2019.9,9784049127324
神々のいない星で : 僕と先輩の惑星クラフト,上,"川上, 稔, 1975-",KADOKAWA,KH971,2019.8,9784049125696
お気に召すまま : シギサワカヤ短編集,,"シギサワ, カヤ",白泉社,Y84,2019.6,9784592711513
33歳独身女騎士隊長。,,天原,BookLive,Y84,2018.11,9784866750385
リリィシステム,,"吉富, 昭仁",少年画報社,Y84,2019.3,9784785963989
北北西に曇と往け,1,"入江, あき",KADOKAWA,Y84,2017.1,9784047348318
近代スピリチュアリズム百年史 : その歴史と思想のテキスト,,"Thompson, Ernest",でくのぼう出版,心霊研究--歴史--近代,2011.2,9784434153716
コハエースGO : 帝都聖杯奇譚,,経験値,KADOKAWA,Y84,2016.11,9784041048658
ぐだぐだエース,1,TYPE-MOON,KADOKAWA,Y84,2019.3,9784041077252
机ノ上神話 : 幾花にいろ初期作品集,,"幾花, にいろ",芳文社,Y84,2019.2,9784832257429
零崎曲識 (ゼロザキマガシキ) の人間人間,,"西尾, 維新",講談社,913.6,2012.11,9784062773720
零崎双識の人間試験,,"西尾, 維新, 1981-",講談社,YU7,2004.2,9784061823594
ぼくの地球を守って,21,"日渡, 早紀",白泉社,726.1,1994.8,9784592122159
ぼくの地球を守って,11,"日渡, 早紀",白泉社,726.1,1991.7,9784592121916
ぼくの地球を守って,8,"日渡, 早紀",白泉社,726.1,1991.4,9784592115076
境界線上のホライゾンNEXT BOX : GENESISシリーズ,序章編,"川上, 稔, 1975-",KADOKAWA,KH971,2020.2,9784049130034
さめない街の喫茶店,,"はしゃ, 1992-",イースト・プレス,Y84,2017.12,9784781616162
さめない街の喫茶店,2,"はしゃ, 1992-",イースト・プレス,Y84,2019.11,9784781618388
あなたはコンピュータを理解していますか? : 10年後、20年後まで必ず役立つ根っこの部分がきっちりわかる!,,"梅津, 信幸",ソフトバンククリエイティブ,情報処理,2007.3,9784797339499
デッドドールのダブルD,デッドドールのダブルD,"越前, 魔太郎",講談社,KH95,2010.9,9784061827431
ヴァイオリンのV,ヴァイオリンのV,"越前, 魔太郎",講談社,KH95,2010.4,9784061827110
コハエース+,,経験値,角川書店,Y84,2013.6,9784041207635
コハエース,,経験値,角川書店,Y84,2012.6,9784041202838
コハエースEX,,経験値,KADOKAWA,Y84,2014.7,9784041017562
コハエースXP,,経験値,KADOKAWA,Y84,2015.9,9784041034125
コハエースこれくしょん,,経験値,KADOKAWA,Y84,2015.3,9784041028872
生徒会役員共,1,"氏家, ト全",講談社,Y84,2008.8,9784063840308
生徒会役員共,2,"氏家, ト全",講談社,Y84,2009.5,9784063841428
生徒会役員共,3,"氏家, ト全",講談社,Y84,2010.1,9784063842401
溺れるようにできている。 : 完全版,,"シギサワ, カヤ",白泉社,Y84,2015.12,9784592710912
月刊少女野崎くん,6,"椿, いづみ",スクウェア・エニックス,Y84,2015.2,9784757543782
外天楼,,"石黒, 正数, 1977-",講談社,Y84,2011.1,9784063761597
,3,栗井茶,スクウェア・エニックス,Y84,2011.6,9784757532731
劇場版空の境界第六章「忘却録音」画コンテ集,,"奈須, きのこ",講談社,Y88,2010.9,9784062837507
,11,栗井茶,スクウェア・エニックス,Y84,2017.7,9784757554313
,1,栗井茶,スクウェア・エニックス,Y84,2011.5,9784757532410
,2,栗井茶,スクウェア・エニックス,Y84,2011.5,9784757532427
劇場版空の境界第二章「殺人考察(前)」画コンテ集,,ufotable,講談社,Y88,2008.8,9784062836722
劇場版空の境界第三章「痛覚残留」画コンテ集,,ufotable,講談社,Y88,2008.9,9784062836753
劇場版空の境界第四章「伽藍の洞」画(え)コンテ集,,ufotable,講談社,Y88,2009.1,9784062836913
衛宮さんちの今日のごはん,1,TAa,KADOKAWA,Y84,2017.1,9784041052310
ちびちゅき! : TYPE-MOON学園,2,"華々, つぼみ",KADOKAWA,Y84,2014.12,9784041022917
DDD : Decoration Disorder Disconnection,1,"奈須, きのこ",講談社,913.6,2007,9784062836098
氷室の天地 : fate/school life,2,"磨伸, 映一郎",一迅社,Y84,2009.3,9784758080293
バイオーグ・トリニティ,11,"大, 暮維人",集英社,Y84,2017.2,9784088905976
月刊少女野崎くん,1,"椿, いづみ",スクウェア・エニックス,Y84,2012.4,9784757535664
月刊少女野崎くん,2,"椿, いづみ",スクウェア・エニックス,Y84,2012.11,9784757537774
月刊少女野崎くん,3,"椿, いづみ",スクウェア・エニックス,Y84,2013.6,9784757539853
月刊少女野崎くん,4,"椿, いづみ",スクウェア・エニックス,Y84,2014.1,9784757542037
月刊少女野崎くん,5,"椿, いづみ",スクウェア・エニックス,Y84,2014.7,9784757543539
Black lagoon,7,"広江, 礼威",小学館,Y84,2007.1,9784091571137
ちびちゅき! : TYPE-MOON学園,1,"華々, つぼみ",KADOKAWA,Y84,2014.7,9784041017319
氷室の天地 : fate/school life,3,"磨伸, 映一郎",一迅社,Y84,2010.2,9784758080675
氷室の天地 : fate/school life,1,"磨伸, 映一郎",一迅社,Y84,2008.2,9784758080064
バイオーグ・トリニティ,5,"大, 暮維人",集英社,Y84,2014.1,9784088900339
バイオーグ・トリニティ,6,"大, 暮維人",集英社,Y84,2015.3,9784088901220
バイオーグ・トリニティ,7,"大, 暮維人",集英社,Y84,2015.7,9784088902326
バイオーグ・トリニティ,8,"大, 暮維人",集英社,Y84,2016.1,9784088903330
リバーズ・エッジ,,"岡崎, 京子, 1963-",宝島社,Y84,2015.6,9784800242389
反・進化論講座 : 空飛ぶスパゲッティ・モンスターの福音書,,"Henderson, Bobby",築地書館,進化論,2006.12,9784806713401
ポム・プリゾニエール,,"鶴田, 謙二",白泉社,Y84,2014.12,9784592710769
東方求聞口授 : Symposium of Post-mysticism,,Zun,一迅社,Y88,2012.5,9784758012317
東方求聞史紀 : perfect memento in strict sense,,Zun,一迅社,YU37,2007.1,9784758010634
劇場版空の境界第五章「矛盾螺旋」画(え)コンテ集,,ufotable,講談社,Y88,2009.2,9784062836937
Black lagoon,8,"広江, 礼威",小学館,Y84,2008.7,9784091571403
All around TYPE-MOON : アーネンエルベ狂詩曲,,Bすけ,角川書店,Y84,2012.1,9784041203989
ディシディアデュオデシムファイナルファンタジーアルティマニア : PSP,RPG SIDE,,スクウェア・エニックス,Y94,2011.3,9784757531628
九月病,上,"シギサワ, カヤ",白泉社,Y84,2007.9,9784592142829
九月病,下,"シギサワ, カヤ",白泉社,Y84,2007.9,9784592142836
絵画を読む : イコノロジー入門,,"若桑, みどり, 1935-2007",日本放送出版協会,絵画 (西洋)--歴史,1993.8,9784140016688
TYPE-MOONの軌跡,,"坂上, 秋成, 1984-",星海社,ノーツ,2017.11,9784065105573
月刊少女野崎くん,7,"椿, いづみ",スクウェア・エニックス,Y84,2015.12,9784757548305
子どもの王様,,"殊能, 将之, 1964-2013",講談社,KH573,2012.8,9784061828452
機龍警察,,"月村, 了衛",早川書房,KH944,2017.5,9784150312749
盲目的な恋と友情,,"辻村, 深月, 1980-",新潮社,KH944,2017.2,9784101388823
キノの旅 : the Beautiful World,7,時雨沢 恵一,KADOKAWA,913.6,2003.6,9784048666299
殺人鬼探偵の捏造美学,,"御影, 瑛路, 1983-",講談社,KH874,2017.11,9784062940962
カリフォルニア物語,第4巻,"吉田, 秋生",小学館,726.1,1994.12,9784091910042
原発を考える50話,,"西尾, 漠, 1947-",岩波書店,原子力発電,2006.2,9784005005291
ペガサスの解は虚栄か?,,"森, 博嗣, 1957-",講談社,KH877,2017.1,9784062940900
だれの息子でもない,,"神林, 長平, 1953-",講談社,KH851,2017.5,9784062936613
ポーの一族,4,"萩尾, 望都, 1949-",小学館,Y84,2016.5,9784091384140
ポーの一族,5,"萩尾, 望都, 1949-",小学館,Y84,2016.5,9784091384157
ポーの一族,3,"萩尾, 望都, 1949-",小学館,Y84,2016.5,9784091384102
風と木の詩,第3巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.3,9784592881537
君の膵臓をたべたい,,"住野, よる",双葉社,KH931,2017.4,9784575519945
女宴の迷宮 : 特命闇社員,,"北沢, 拓也, 1940-2008",双葉社,KH271,1999.9,9784575006674
ディスコ探偵水曜日,中巻,"舞城, 王太郎, 1973-",新潮社,KH335,2011.2,9784101186351
ディスコ探偵水曜日,上巻,"舞城, 王太郎, 1973-",新潮社,KH335,2011.2,9784101186344
図書館の魔女,第1巻,"高田, 大介, 1968-",講談社,KH934,2016.4,9784062933650
θ(シータ)は遊んでくれたよ,,"森, 博嗣",講談社,913.6,2008.3,9784062760072
姑獲鳥 (うぶめ) の夏,,"京極, 夏彦",講談社,KH297,1998.9,9784062638876
ジンカン : 宮内庁神祇鑑定人・九鬼隗一郎,,"三田, 誠, 1977-",講談社,KH917,2017.12,9784062941020
"血か、死か、無か? = Is it blood, death or null?",,"森, 博嗣",講談社,KH877,2018.2,9784062940993
眼球堂の殺人 : The Book,,"周木, 律",講談社,KH924,2016.9,9784062934756
φ（ファイル）は壊れたね,,"森, 博嗣, 1957-",講談社,KH372,2007.11.15,9784062758987
パンツァーポリス1935,,,メディアワークス,913.6,2000.7(5刷),9784840205573
カリフォルニア物語,第3巻,"吉田, 秋生",小学館,726.1,1994.12,9784091910035
カリフォルニア物語,第2巻,"吉田, 秋生",小学館,726.1,1994.12,9784091910028
風と木の詩,第8巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.9,9784592881582
風と木の詩,第9巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.9,9784592881599
風と木の詩,第10巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.9,9784592881605
風と木の詩,第5巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.6,9784592881551
風と木の詩,第6巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.6,9784592881568
風と木の詩,第7巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.6,9784592881575
匣の中の失楽,,"竹本, 健治, 1954-",講談社,KH934,2015.12,9784062932790
正解するマド,,東映アニメーション株式会社,早川書房,KH897,2017.7,9784150312848
ラブコメ今昔,,"有川, 浩, 1972-",角川書店,KH67,2012.6,9784041003305
十角館の殺人,,"綾辻, 行人, 1960-",講談社,KH73,2007.1,9784062758574
クジラの彼,,"有川, 浩, 1972-",角川書店,KH67,2010.6,9784043898046
ガンスリンガー,1,"King, Stephen",KADOKAWA,KS162,2017.1,9784041049624
風と木の詩,第4巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.3,9784592881544
空の境界,中,"奈須, きのこ, 1973-",講談社,KH431,2007.12,9784062759205
ダブルクロスThe 3rd Editionルールブック,1,"矢野, 俊策",KADOKAWA,テーブルトークRPG,2009.7,9784040710600
月刊少女野崎くん,9,"椿, いづみ",スクウェア・エニックス,Y84,2017.8,9784757554429
教養の線形代数,,"村上, 正康",培風館,線型代数学,2016.2,9784563012052
基礎からの微分方程式 : 実例でよくわかる,,"稲岡, 毅, 1955-",森北出版,微分方程式,2012.5,9784627076716
DDD : Decoration Disorder Disconnection,1,"奈須, きのこ",講談社,913.6,2007,9784062836333
高等学校新倫理,,"菅野, 覚明",清水書院,Y353,2007.2,9784389600129
マヤ文明 : 密林に栄えた石器文化,,"青山, 和夫, 1962-",岩波書店,マヤ文明,2012.4,9784004313649
マルドゥック・アノニマス,3,"冲方, 丁, 1977-",早川書房,KH947,2018.3,9784150313203
激突のヘクセンナハト,2,"川上, 稔, 1975-",KADOKAWA,KH851,2016.2,9784048657662
風と木の詩,第1巻,"竹宮, 恵子, 1950-",白泉社,726.1,1995.3,9784592881513
岡崎京子 : 総特集 = Kyoko Okazaki,,"岡崎, 京子",河出書房新社,Y94,2012.7,9784309977768
特集・菅野よう子 : アニメ・映画・CM・ゲーム…音の魔術師のすべて!!,,,青土社,菅野/よう子,2009.8,9784791701964
SFの書き方 : 「ゲンロン大森望SF創作講座」全記録,,"大森, 望, 1961-",早川書房,空想科学小説--作法,2017.4,9784152096845
哲学の謎,,"野矢, 茂樹, 1954-",講談社,哲学,1996.1,9784061492868
哲学ってどんなこと? : とっても短い哲学入門,,"Nagel, Thomas, 1937-",昭和堂,H21,1993.4,9784812293058
現代哲学キーワード,,"野家, 啓一, 1949-",有斐閣,哲学,2016.1,9784641058880
トーク・アバウト・カウボーイビバップ,,"石井, 誠, 1971-",太田出版,778.77,2001.1,9784872336092
Pythonインタラクティブ・データビジュアライゼーション入門 : Plotly/Dashによるデータ可視化とWebアプリ構築,,driller,朝倉書店,プログラミング (コンピュータ),2020.12,9784254122589
境界線上のホライゾン,9上,"川上, 稔, 1975-",KADOKAWA,KH851,2016.4,9784048658867
境界線上のホライゾン,9下,"川上, 稔, 1975-",KADOKAWA,KH851,2016.6,9784048921206
境界線上のホライゾン,10上,"川上, 稔, 1975-",KADOKAWA,KH851,2017.1,9784048934039
境界線上のホライゾン,8上,"川上, 稔, 1975-",KADOKAWA,KH851,2015.2,9784048692557
境界線上のホライゾン,8中,"川上, 稔, 1975-",KADOKAWA,KH851,2015.4,9784048650717
境界線上のホライゾン,8下,"川上, 稔, 1975-",KADOKAWA,KH851,2015.6,9784048692632
境界線上のホライゾン,7上,"川上, 稔, 1975-",KADOKAWA,KH851,2014.2,9784048663113
境界線上のホライゾン,7下,"川上, 稔, 1975-",KADOKAWA,KH851,2014.6,9784048665643
境界線上のホライゾン,10中,"川上, 稔, 1975-",KADOKAWA,KH851,2017.12,9784048935203
境界線上のホライゾン,11上,"川上, 稔, 1975-",KADOKAWA,KH851,2018.7,9784048938747
境界線上のホライゾン,10下,"川上, 稔, 1975-",KADOKAWA,KH851,2018.3,9784048936835
境界線上のホライゾン,11中,"川上, 稔, 1975-",KADOKAWA,KH851,2018.9,9784048939690
境界線上のホライゾン,7中,"川上, 稔, 1975-",KADOKAWA,KH851,2014.4,9784048664752
境界線上のホライゾン,6下,"川上, 稔, 1975-",アスキー・メディアワークス,KH851,2013.9,9784048916240
境界線上のホライゾン,6中,"川上, 稔, 1975-",アスキー・メディアワークス,KH851,2013.7,9784048918206
教養の線形代数,,"村上, 正康",培風館,線型代数学,2016.2,9784563012052
基礎からの微分方程式 : 実例でよくわかる,,"稲岡, 毅, 1955-",森北出版,微分方程式,2012.5,9784627076716
アルゴリズム実技検定公式テキスト,エントリー～中級編,,マイナビ出版,コンピュータ要員,2021.2,9784839972776
原因において自由な物語,,"五十嵐, 律人, 1990-",講談社,KH971,2024.6,9784065359792
楽園とは探偵の不在なり,,"斜線堂, 有紀, 1993-",早川書房,KH971,2022.11,9784150315382
男の粋な生き方,,"石原, 慎太郎, 1932-2022",幻冬舎,KH844,2018.4,9784344427150
論理トレーニング101題,,"野矢, 茂樹, 1954-",産業図書,論理学,2001.5,9784782801369
プレイヤーはどこへ行くのか : デジタルゲームへの批評的接近,,限界研,南雲堂,コンピュータゲーム,2018.12,9784523265818
あなたを変える行動経済学 : よりよい意思決定・行動をめざして,,"大竹, 文雄, 1961-",東京書籍,行動経済学,2022.1,9784487815432
"Obsidianで""育てる""最強ノート術 : あらゆる情報をつなげて整理しよう",,"増井, 敏克, 1979-",技術評論社,ソフトウェア,2023.10,9784297137199
基本情報技術者の科目B実践対策〈プログラミング・アルゴリズム・情報セキュリティ〉,,,インプレス,コンピュータ要員,2023.6,9784295016731
哲学史入門,1,"千葉, 雅也",NHK出版,古代哲学,2024.4,9784140887189
AIは短歌をどう詠むか,,"浦川, 通",講談社,人工知能,2024.6,9784065360125
物理〈物理基礎・物理〉基礎問題精講,,,旺文社,Y38,2013.7,9784010340127
この世で一番おもしろいマクロ経済学 : みんながもっと豊かになれるかもしれない16講,,"Bauman, Yoram",ダイヤモンド社,マクロ経済学,2012.5,9784478017838
この世で一番おもしろいミクロ経済学 : 誰もが「合理的な人間」になれるかもしれない16講,,"Bauman, Yoram",ダイヤモンド社,ミクロ経済学,2011.11,9784478013243
スーパーの裏でヤニ吸うふたり,4,地主,スクウェア・エニックス,Y84,2024.1,9784757587090
バックヤードジャンクユニバース,,"加藤, 拓弐",スクウェア・エニックス,Y84,2023.12,9784757589766
スーパーの裏でヤニ吸うふたり,3,地主,スクウェア・エニックス,Y84,2023.7,9784757586949
メカニカルバディユニバース,,"加藤, 拓弐",スクウェア・エニックス,Y84,2022.10,9784757582217
商店街のあゆみ,,panpanya,白泉社,Y84,2023.12,9784592712312
